"","model1_ASC","model1_DES","model2_ASC","model2_DES","model3_ASC","model3_DES","model4_ASC","model4_DES"
"d__Bacteria--p__Firmicutes--c__Erysipelotrichia--o__Erysipelotrichales--f__Erysipelotrichaceae--g__Clostridium_innocuum_group--__",0.942180384632749,0.736047223709346,0.94312865289619,0.689926523727296,0.978510399644571,0.745072747796388,0.974817410519871,0.800751702537585
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Ruminococcaceae--g__Negativibacillus--__",0.917245860079151,0.965269462144986,0.916503932531156,0.902918154706234,0.948775914096762,0.988568640363636,0.974817410519871,0.905875179206453
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Family_XIII",0.304003748740299,0.728917019895741,0.242271712762062,0.709830661881296,0.459009988746809,0.96486462233529,0.55597816076725,0.905875179206453
"d__Bacteria--p__Actinobacteria--c__Actinobacteria--o__Corynebacteriales",0.903703808335603,0.652529342967408,0.916503932531156,0.656529386387359,0.948775914096762,0.678745012918447,0.967645755779073,0.609038399641487
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Ruminococcaceae--g__Ruminococcaceae_UCG-004",0.921405310748654,0.753292133584511,0.914145098599753,0.809757632936376,0.948775914096762,0.94103852005273,0.974817410519871,0.898417001000881
"d__Bacteria--p__Proteobacteria--__",0.909763698966695,0.86935566374428,0.914145098599753,0.821339321731877,0.948775914096762,0.880606201213199,0.942134803241546,0.739985227664105
"d__Bacteria--p__Proteobacteria--__--__",0.909763698966695,0.86935566374428,0.914145098599753,0.821339321731877,0.948775914096762,0.880606201213199,0.942134803241546,0.739985227664105
"d__Bacteria--p__Proteobacteria--__--__--__",0.909763698966695,0.86935566374428,0.914145098599753,0.821339321731877,0.948775914096762,0.880606201213199,0.942134803241546,0.739985227664105
"d__Bacteria--p__Proteobacteria--__--__--__--__",0.909763698966695,0.86935566374428,0.914145098599753,0.821339321731877,0.948775914096762,0.880606201213199,0.942134803241546,0.739985227664105
"d__Bacteria--p__Proteobacteria--__--__--__--__--__",0.909763698966695,0.86935566374428,0.914145098599753,0.821339321731877,0.948775914096762,0.880606201213199,0.942134803241546,0.739985227664105
"d__Bacteria--p__Cyanobacteria",0.938785162314579,0.640573781236767,0.916503932531156,0.565278635646528,0.948775914096762,0.678745012918447,0.942134803241546,0.631013447443083
"d__Bacteria--p__Bacteroidetes--c__Bacteroidia--o__Bacteroidales--f__Prevotellaceae--g__Paraprevotella--__",0.820280006731945,0.560325835668397,0.728491274813583,0.492358125838216,0.948775914096762,0.678745012918447,0.974817410519871,0.780176999235636
"d__Bacteria--p__Proteobacteria--c__Alphaproteobacteria--o__Rhizobiales--f__Beijerinckiaceae",0.903703808335603,0.753292133584511,0.757894641652322,0.710590800641928,0.948775914096762,0.811922256048907,0.922467638230702,0.877879091730846
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Ruminococcaceae--g__Ruminococcaceae_UCG-004--s__uncultured_bacterium",0.938785162314579,0.769112934497685,0.914145098599753,0.86389650707491,0.948775914096762,0.94103852005273,0.974817410519871,0.899108544016602
"d__Bacteria--p__Proteobacteria--c__Alphaproteobacteria--o__Rhizobiales--f__Beijerinckiaceae--g__Methylobacterium",0.903703808335603,0.753292133584511,0.767849669557555,0.709830661881296,0.948775914096762,0.94103852005273,0.922467638230702,0.968136933466127
"d__Bacteria--p__Proteobacteria--c__Alphaproteobacteria--o__Rhizobiales--f__Beijerinckiaceae--g__Methylobacterium--__",0.903703808335603,0.753292133584511,0.767849669557555,0.709830661881296,0.948775914096762,0.94103852005273,0.922467638230702,0.968136933466127
"d__Bacteria--p__Proteobacteria--c__Gammaproteobacteria--o__Betaproteobacteriales--f__Burkholderiaceae--__",0.448920350610242,0.652529342967408,0.510302265752177,0.49536688124211,0.655057031721094,0.763987130725258,0.837768464465457,0.750485280044071
"d__Bacteria--p__Proteobacteria--c__Gammaproteobacteria--o__Betaproteobacteriales--f__Burkholderiaceae--__--__",0.448920350610242,0.652529342967408,0.510302265752177,0.49536688124211,0.655057031721094,0.763987130725258,0.837768464465457,0.750485280044071
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Ruminococcaceae--g__Ruminococcaceae_UCG-003",0.859973054413071,0.944954099776698,0.948574476450967,0.902918154706234,0.948775914096762,0.905090332197857,0.967645755779073,0.995452655496732
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Ruminococcaceae--g__Ruminococcaceae_UCG-003--__",0.859973054413071,0.944954099776698,0.948574476450967,0.902918154706234,0.948775914096762,0.905090332197857,0.967645755779073,0.995452655496732
"d__Bacteria--p__Proteobacteria--c__Alphaproteobacteria--o__Rhodospirillales",0.917245860079151,0.953197892817441,0.793492141419339,0.820468413355456,0.948775914096762,0.983725251039984,0.942134803241546,0.946668272041014
"d__Bacteria--p__Proteobacteria--c__Alphaproteobacteria--o__Rhodospirillales--f__uncultured",0.917245860079151,0.953197892817441,0.793492141419339,0.820468413355456,0.948775914096762,0.983725251039984,0.942134803241546,0.946668272041014
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Ruminococcaceae--g__Eubacterium_coprostanoligenes_group",0.361075055298802,0.283670942763047,0.357471308762816,0.283308048069393,0.654128269696311,0.424456582366395,0.647052537630669,0.356779174541139
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Lachnospiraceae--g__Sellimonas--__",0.915335264728382,0.753292133584511,0.969007959568826,0.778827597714816,0.948775914096762,0.773259441270611,0.942134803241546,0.67315003712594
"d__Bacteria--p__Actinobacteria--c__Coriobacteriia--o__Coriobacteriales--f__Eggerthellaceae--__",0.903703808335603,0.773984728843072,0.914145098599753,0.778827597714816,0.948775914096762,0.763987130725258,0.942134803241546,0.69210451681724
"d__Bacteria--p__Actinobacteria--c__Coriobacteriia--o__Coriobacteriales--f__Eggerthellaceae--__--__",0.903703808335603,0.773984728843072,0.914145098599753,0.778827597714816,0.948775914096762,0.763987130725258,0.942134803241546,0.69210451681724
"d__Bacteria--p__Cyanobacteria--c__Melainabacteria",0.938785162314579,0.608373815714285,0.916503932531156,0.492358125838216,0.948775914096762,0.663026878237941,0.942134803241546,0.609038399641487
"d__Bacteria--p__Bacteroidetes--c__Bacteroidia--o__Flavobacteriales",0.878882403567745,0.719903035081144,0.810534707261867,0.698921851691547,0.948775914096762,0.678745012918447,0.942134803241546,0.800751702537585
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Ruminococcaceae--g__Ruminococcaceae_UCG-014",0.690836932612639,0.753292133584511,0.692804565910114,0.778827597714816,0.948775914096762,0.916265913697376,0.942134803241546,0.96922568251833
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Ruminococcaceae--g__DTU089",0.814644892238888,0.773984728843072,0.767849669557555,0.778827597714816,0.948775914096762,0.988568640363636,0.974817410519871,0.898417001000881
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Ruminococcaceae--g__DTU089--__",0.814644892238888,0.773984728843072,0.767849669557555,0.778827597714816,0.948775914096762,0.98469269209595,0.974817410519871,0.898417001000881
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Ruminococcaceae--g__Ruminococcaceae_UCG-014--__",0.690836932612639,0.728917019895741,0.694920288585997,0.709830661881296,0.948775914096762,0.811922256048907,0.942134803241546,0.877879091730846
"d__Bacteria--p__Firmicutes--c__Negativicutes--o__Selenomonadales--f__Veillonellaceae--g__Veillonella--s__Veillonella_atypica",0.993059764925697,0.929999100767652,0.981873693573479,0.991877761082066,0.948775914096762,0.784475665170311,0.917647270504774,0.739985227664105
"d__Bacteria--p__Bacteroidetes--c__Bacteroidia--o__Bacteroidales--f__Barnesiellaceae--g__Coprobacter",0.354665645861489,0.287316709231375,0.358844977182206,0.350668289971362,0.406800620467252,0.300476638545172,0.536604665485784,0.410163274922679
"d__Bacteria--p__Bacteroidetes--c__Bacteroidia--o__Bacteroidales--f__Marinifilaceae--g__Odoribacter--s__gut_metagenome",0.993059764925697,0.718829168449069,0.948574476450967,0.656529386387359,0.948775914096762,0.663026878237941,0.837768464465457,0.454326589069089
"d__Bacteria--p__Bacteroidetes--c__Bacteroidia--o__Bacteroidales--f__Marinifilaceae--g__Butyricimonas",0.448920350610242,0.317694585627845,0.514548704953512,0.446369530084685,0.654128269696311,0.650583060526621,0.837768464465457,0.631013447443083
"d__Bacteria--p__Firmicutes--c__Negativicutes--o__Selenomonadales--f__Veillonellaceae--g__uncultured",0.465858693071325,0.688144009898171,0.510302265752177,0.656529386387359,0.406800620467252,0.556424092198612,0.27901238317523,0.410163274922679
"d__Bacteria--p__Firmicutes--c__Negativicutes--o__Selenomonadales--f__Veillonellaceae--g__uncultured--s__uncultured_organism",0.465858693071325,0.688144009898171,0.510302265752177,0.656529386387359,0.406800620467252,0.556424092198612,0.27901238317523,0.410163274922679
"d__Bacteria--p__Bacteroidetes--c__Bacteroidia--o__Bacteroidales--f__Porphyromonadaceae",0.859973054413071,0.753292133584511,0.916503932531156,0.809757632936376,0.982120528283542,0.96486462233529,0.974817410519871,0.893409134083163
"d__Bacteria--p__Bacteroidetes--c__Bacteroidia--o__Bacteroidales--f__Porphyromonadaceae--g__Porphyromonas",0.859973054413071,0.753292133584511,0.916503932531156,0.809757632936376,0.982120528283542,0.96486462233529,0.974817410519871,0.893409134083163
"d__Bacteria--p__Actinobacteria--c__Coriobacteriia--o__Coriobacteriales--f__Eggerthellaceae--g__Eggerthella--s__uncultured_bacterium",0.942180384632749,0.652529342967408,0.914145098599753,0.481851724961234,0.948775914096762,0.663026878237941,0.942134803241546,0.863756924793811
"d__Bacteria--p__Firmicutes--c__Erysipelotrichia--o__Erysipelotrichales--f__Erysipelotrichaceae--g__Faecalitalea",0.557038957044197,0.577127710126633,0.626639010258268,0.649096654598708,0.948775914096762,0.784475665170311,0.917647270504774,0.79220213172733
"d__Bacteria--p__Bacteroidetes--c__Bacteroidia--o__Bacteroidales--f__Marinifilaceae--g__Butyricimonas--__",0.658966186259614,0.352320386562001,0.692804565910114,0.458399149423032,0.830373891670762,0.663026878237941,0.921037285902532,0.648785320288771
"d__Bacteria--p__Actinobacteria--c__Coriobacteriia--o__Coriobacteriales--f__Eggerthellaceae--g__Slackia--__",0.942180384632749,0.640573781236767,0.969007959568826,0.583925429640771,0.948775914096762,0.690882331047476,0.837768464465457,0.856557796621349
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Peptococcaceae",0.993059764925697,0.739839925046723,0.948574476450967,0.619906011336458,0.948775914096762,0.672942735112028,0.903272733944685,0.563991477765849
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Christensenellaceae--g__Christensenellaceae_R-7_group--s__uncultured_prokaryote",0.369216185106367,0.30188364332171,0.429616853237563,0.283308048069393,0.631608059518591,0.431929862656501,0.691676710879822,0.513667533556779
"d__Bacteria--p__Actinobacteria--c__Coriobacteriia--o__Coriobacteriales--f__Atopobiaceae",0.915335264728382,0.632226351672033,0.914145098599753,0.554235632516449,0.948775914096762,0.745072747796388,0.967645755779073,0.862798746850353
"d__Bacteria--p__Patescibacteria",0.993059764925697,0.835522356383576,0.981873693573479,0.778827597714816,0.982120528283542,0.72180796046315,0.942134803241546,0.646380629415489
"d__Bacteria--p__Patescibacteria--c__Saccharimonadia",0.993059764925697,0.805830595059189,0.997373631844565,0.777927100784802,0.948775914096762,0.69312206661443,0.942134803241546,0.621923305356108
"d__Bacteria--p__Patescibacteria--c__Saccharimonadia--o__Saccharimonadales",0.993059764925697,0.805830595059189,0.997373631844565,0.777927100784802,0.948775914096762,0.69312206661443,0.942134803241546,0.621923305356108
"d__Bacteria--p__Proteobacteria--c__Alphaproteobacteria--o__Acetobacterales",0.993059764925697,0.753292133584511,0.981873693573479,0.778827597714816,0.948775914096762,0.784475665170311,0.942134803241546,0.739985227664105
"d__Bacteria--p__Proteobacteria--c__Alphaproteobacteria--o__Acetobacterales--f__Acetobacteraceae",0.993059764925697,0.753292133584511,0.981873693573479,0.778827597714816,0.948775914096762,0.784475665170311,0.942134803241546,0.739985227664105
"d__Bacteria--p__Firmicutes--c__Erysipelotrichia--o__Erysipelotrichales--f__Erysipelotrichaceae--g__Candidatus_Stoquefichus",0.987458900826975,0.753292133584511,0.971773743239114,0.778827597714816,0.948775914096762,0.745072747796388,0.942134803241546,0.739985227664105
"d__Bacteria--p__Actinobacteria--c__Coriobacteriia--o__Coriobacteriales--f__Eggerthellaceae--g__Adlercreutzia",0.993059764925697,0.841957589057247,0.948574476450967,0.777927100784802,0.948775914096762,0.678745012918447,0.917647270504774,0.609038399641487
"d__Bacteria--p__Actinobacteria--c__Coriobacteriia--o__Coriobacteriales--f__Eggerthellaceae--g__Adlercreutzia--s__uncultured_bacterium",0.993059764925697,0.841957589057247,0.948574476450967,0.777927100784802,0.948775914096762,0.678745012918447,0.917647270504774,0.609038399641487
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Ruminococcaceae--g__Ruminococcus_1",0.993059764925697,0.86935566374428,0.948574476450967,0.778827597714816,0.978510399644571,0.94103852005273,0.942134803241546,0.800256616315436
"d__Bacteria--p__Firmicutes--c__Erysipelotrichia--o__Erysipelotrichales--f__Erysipelotrichaceae--g__Candidatus_Stoquefichus--__",0.981880675660655,0.753292133584511,0.971593788948506,0.778827597714816,0.948775914096762,0.745072747796388,0.942134803241546,0.739985227664105
"d__Bacteria--p__Actinobacteria--c__Actinobacteria--__",0.517744850821231,0.773984728843072,0.524634760798373,0.778827597714816,0.80475579142179,0.94103852005273,0.691676710879822,0.877879091730846
"d__Bacteria--p__Actinobacteria--c__Actinobacteria--__--__",0.517744850821231,0.773984728843072,0.524634760798373,0.778827597714816,0.80475579142179,0.94103852005273,0.691676710879822,0.877879091730846
"d__Bacteria--p__Actinobacteria--c__Actinobacteria--__--__--__",0.517744850821231,0.773984728843072,0.524634760798373,0.778827597714816,0.80475579142179,0.94103852005273,0.691676710879822,0.877879091730846
"d__Bacteria--p__Actinobacteria--c__Actinobacteria--__--__--__--__",0.517744850821231,0.773984728843072,0.524634760798373,0.778827597714816,0.80475579142179,0.94103852005273,0.691676710879822,0.877879091730846
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Ruminococcaceae--g__Anaerotruncus",0.814644892238888,0.90135526871791,0.728491274813583,0.976082606413814,0.948775914096762,0.94103852005273,0.902413361915667,0.816531923144031
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Ruminococcaceae--g__Ruminococcaceae_UCG-013",0.993059764925697,0.86935566374428,0.981952969638908,0.821339321731877,0.948775914096762,0.983725251039984,0.988938246110237,0.995452655496732
"d__Bacteria--p__Actinobacteria--c__Actinobacteria--o__Corynebacteriales--f__Nocardiaceae",0.993059764925697,0.728917019895741,0.971593788948506,0.687427365075659,0.948775914096762,0.706277737304908,0.967645755779073,0.69210451681724
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Ruminococcaceae--g__Ruminococcus_1--__",0.942180384632749,0.841957589057247,0.916503932531156,0.778827597714816,0.948775914096762,0.94103852005273,0.924084962929257,0.79220213172733
"d__Bacteria--p__Actinobacteria--c__Coriobacteriia--o__Coriobacteriales--f__Atopobiaceae--g__Atopobium",0.942180384632749,0.821481941671894,0.916503932531156,0.778827597714816,0.978510399644571,0.982898660337454,0.974817410519871,0.85932442808089
"d__Bacteria--p__Actinobacteria--c__Coriobacteriia--o__Coriobacteriales--f__Atopobiaceae--g__Atopobium--__",0.942180384632749,0.821481941671894,0.916503932531156,0.778827597714816,0.978510399644571,0.982898660337454,0.974817410519871,0.85932442808089
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Ruminococcaceae--g__uncultured",0.903703808335603,0.67386270287209,0.916503932531156,0.492358125838216,0.948775914096762,0.663026878237941,0.974817410519871,0.80778440142828
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Ruminococcaceae--g__Anaerotruncus--__",0.814644892238888,0.883500132057909,0.728491274813583,0.934027769268094,0.948775914096762,0.96486462233529,0.884835784497079,0.858430402280302
"d__Bacteria--p__Patescibacteria--c__Saccharimonadia--o__Saccharimonadales--f__Saccharimonadaceae",0.942180384632749,0.86935566374428,0.94312865289619,0.778827597714816,0.982120528283542,0.72180796046315,0.974817410519871,0.66595754558716
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Ruminococcaceae--g__Ruminiclostridium_5--__",0.554673944166962,0.639857622272702,0.531303067386603,0.60294721692815,0.948775914096762,0.870055866463553,0.8325899324942,0.653253704930447
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Ruminococcaceae--g__Ruminococcaceae_UCG-013--__",0.993059764925697,0.951982212430865,0.989803132481259,0.991877761082066,0.948775914096762,0.870055866463553,0.974817410519871,0.85932442808089
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Family_XIII--g__Eubacterium_nodatum_group",0.294531141441339,0.652232383112002,0.305749794542829,0.70956895797651,0.654128269696311,0.965982511566447,0.8325899324942,0.97758562759168
"d__Bacteria--p__Patescibacteria--c__Saccharimonadia--o__Saccharimonadales--f__Saccharimonadaceae--__",0.942180384632749,0.852873155228659,0.944065956491202,0.778827597714816,0.982120528283542,0.690882331047476,0.974817410519871,0.609038399641487
"d__Bacteria--p__Patescibacteria--c__Saccharimonadia--o__Saccharimonadales--f__Saccharimonadaceae--__--__",0.942180384632749,0.852873155228659,0.944065956491202,0.778827597714816,0.982120528283542,0.690882331047476,0.974817410519871,0.609038399641487
"d__Bacteria--p__Firmicutes--c__Negativicutes--o__Selenomonadales--f__Veillonellaceae--g__Allisonella",0.621509861016226,0.283670942763047,0.552267014527972,0.176384810648123,0.948775914096762,0.435280454436762,0.967645755779073,0.609038399641487
"d__Bacteria--p__Firmicutes--c__Negativicutes--o__Selenomonadales--f__Veillonellaceae--g__Allisonella--s__uncultured_bacterium",0.621509861016226,0.283670942763047,0.552267014527972,0.176384810648123,0.948775914096762,0.435280454436762,0.967645755779073,0.609038399641487
"d__Bacteria--p__Firmicutes--c__Erysipelotrichia--o__Erysipelotrichales--f__Erysipelotrichaceae--g__Faecalitalea--__",0.921405310748654,0.760796314278452,0.936006945558998,0.778827597714816,0.948775914096762,0.784475665170311,0.942134803241546,0.832867304820811
"d__Bacteria--p__Firmicutes--c__Erysipelotrichia--o__Erysipelotrichales--f__Erysipelotrichaceae--g__Holdemania",0.966801803884211,0.753292133584511,0.989803132481259,0.687427365075659,0.948775914096762,0.744556712493918,0.974817410519871,0.565959207486402
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Family_XIII--g__Family_XIII_AD3011_group",0.58679056583653,0.753292133584511,0.510302265752177,0.778827597714816,0.80475579142179,0.690882331047476,0.691676710879822,0.739985227664105
"d__Bacteria--p__Firmicutes--c__Erysipelotrichia--o__Erysipelotrichales--f__Erysipelotrichaceae--g__Holdemania--s__uncultured_bacterium",0.993059764925697,0.608373815714285,0.981873693573479,0.456552736098608,0.982120528283542,0.663026878237941,0.974817410519871,0.565959207486402
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Peptococcaceae--g__Peptococcus",0.369216185106367,0.308745992134107,0.358844977182206,0.283308048069393,0.406800620467252,0.375068755977475,0.395226952992669,0.326880985282161
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Ruminococcaceae--g__Eubacterium_coprostanoligenes_group--__",0.369216185106367,0.384836078045007,0.335535300313884,0.341373242045325,0.907485396255181,0.663026878237941,0.8325899324942,0.496944916305152
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Ruminococcaceae--g__uncultured--s__human_gut_metagenome",0.942180384632749,0.90367843858994,0.971593788948506,0.892137037925747,0.948775914096762,0.96107006454008,0.974817410519871,0.995452655496732
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Family_XIII--__",0.517744850821231,0.581545088953912,0.514548704953512,0.492358125838216,0.80475579142179,0.663026878237941,0.767754116581126,0.609038399641487
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Family_XIII--__--__",0.517744850821231,0.581545088953912,0.514548704953512,0.492358125838216,0.80475579142179,0.663026878237941,0.767754116581126,0.609038399641487
"d__Bacteria--p__Firmicutes--c__Clostridia--o__Clostridiales--f__Family_XIII--g__Family_XIII_AD3011_group--__",0.942180384632749,0.560325835668397,0.94312865289619,0.49536688124211,0.948775914096762,0.482586920638509,0.942134803241546,0.406483943524137
"d__Bacteria--p__Cyanobacteria--c__Melainabacteria--o__Obscuribacterales",0.820280006731945,0.841957589057247,0.694920288585997,0.806965286562508,0.948775914096762,0.94103852005273,0.967645755779073,0.995452655496732
